stamp,x,y,qx,qy,qz,qw
3058.663000,2.090552,-2.242117,0.000000,0.000000,-0.990548,0.137163
3058.876000,1.976571,-2.272732,0.000000,0.000000,-0.989415,0.145116
3059.079000,1.875963,-2.299924,0.000000,0.000000,-0.989972,0.141263
3059.280000,1.776271,-2.326876,0.000000,0.000000,-0.990910,0.134529
3059.547000,1.645100,-2.364002,0.000000,0.000000,-0.992377,0.123239
3059.749000,1.543613,-2.388291,0.000000,0.000000,-0.993644,0.112570
3060.021000,1.426808,-2.414900,0.000000,0.000000,-0.995062,0.099251
3060.358000,1.300686,-2.437813,0.000000,0.000000,-0.995711,0.092518
3060.760000,1.198689,-2.456950,0.000000,0.000000,-0.996384,0.084969
3061.370000,1.095396,-2.473076,0.000000,0.000000,-0.996040,0.088909
3061.847000,1.076976,-2.474614,0.000000,0.000000,-0.989885,0.141870
3062.048000,1.078141,-2.473434,0.000000,0.000000,-0.976392,0.216006
3062.184000,1.079797,-2.472367,0.000000,0.000000,-0.960992,0.276577
3062.317000,1.074479,-2.473919,0.000000,0.000000,-0.941996,0.335624
3062.451000,1.069286,-2.474324,0.000000,0.000000,-0.919593,0.392872
3062.585000,1.062379,-2.477933,0.000000,0.000000,-0.894070,0.447927
3062.718000,1.061260,-2.478466,0.000000,0.000000,-0.866212,0.499677
3062.853000,1.067484,-2.476260,0.000000,0.000000,-0.833699,0.552219
3062.987000,1.060318,-2.476085,0.000000,0.000000,-0.798604,0.601857
3063.121000,1.060436,-2.478596,0.000000,0.000000,-0.761453,0.648220
3063.255000,1.056228,-2.475555,0.000000,0.000000,-0.716551,0.697535
3063.389000,1.060173,-2.475800,0.000000,0.000000,-0.668002,0.744159
3063.523000,1.060293,-2.476735,0.000000,0.000000,-0.617686,0.786425
3063.657000,1.062059,-2.476585,0.000000,0.000000,-0.566624,0.823976
3063.791000,1.060336,-2.475306,0.000000,0.000000,-0.512484,0.858697
3063.925000,1.065480,-2.474379,0.000000,0.000000,-0.459179,0.888344
3064.060000,1.062491,-2.474837,0.000000,0.000000,-0.403128,0.915144
3064.192000,1.063087,-2.472470,0.000000,0.000000,-0.353213,0.935543
3064.394000,1.063288,-2.472190,0.000000,0.000000,-0.286549,0.958065
3064.595000,1.068324,-2.474423,0.000000,0.000000,-0.232649,0.972561
3064.803000,1.069539,-2.472996,0.000000,0.000000,-0.185431,0.982657
3065.072000,1.067977,-2.473057,0.000000,0.000000,-0.125244,0.992126
3065.342000,1.068428,-2.475437,0.000000,0.000000,-0.070040,0.997544
